SI	LAB	MOHO	CTD	SV	PV	GEOID	FA	RHO_C	BG	EMAG2_CLASS	DEM	RHO_L	VOLC_DIST_W	REG	GLIM	lon	lat	grid_index	heat-flow (mW/m2)
0.273408204715533	164.7479056480231	45.38774075751964	40.19137880981404	0.0708866202018435	0.0057056097945367	25.624834869815675	0.9524240280836824	2885.5580673016857	-18.77184585415948	-0.1164901028753037	91.0	3361.9733507158594	0.0	1	3	-1.333	9.5	13285	40.0
0.456030495943024	148.5144792151087	44.021581560919145	36.68629268971367	0.0633409348416006	0.0068297717094942	26.338534964449643	7.252159693693322	2869.0695066234084	-8.760470359720586	0.1189148005677547	154.0	3346.4753902550947	0.0	1	3	-1.0	8.0	12854	40.0
-0.1969367924875223	168.89054566178868	45.2736452099688	35.40322872551027	0.0674159900119839	0.0042137917724393	25.07429195319274	-1.376873385953417	2879.546845202216	-22.354377288751024	-0.0287456541804813	136.0	3364.781538837168	0.0	1	8	-0.667	10.167	13574	40.0
-0.2732391102368793	93.4141474060516	32.20854883590259	30.718971988713253	-0.0217476461624361	-0.0007505679697403	20.403735856629268	-8.098120084643295	2780.0014020077306	2.9598818522766965	0.0358672066956781	6.0	3309.323993834367	0.0	3	1	5.32	5.87	12290	52.0
-0.7886752079475206	110.61057239782316	37.843202017765606	35.66372392912085	0.0306092268782651	-0.0011993146466349	20.16846278706738	-13.688751864516156	2855.236340415243	-52.33437259672976	0.0835112495069071	344.0	3305.760441386051	0.0	2	3	5.5	13.933	14595	73.0
-0.2322445291247961	86.74867345165778	31.282798959552668	34.11596652416563	-0.0277843886463693	-0.001082641874833	20.09247574514118	5.020233140710669	2774.498451774387	7.578848389363436	-0.0967187439608395	14.0	3321.574875679813	0.0	3	1	5.92	5.51	12147	45.0
0.3707462161722519	86.49184061938935	30.46575427154085	36.79206026334245	-0.033232897802226	-0.0013836986592446	20.019577111972566	8.97080310834226	2781.2478271431337	11.815164747562326	-0.1189889478596438	16.0	3324.676794664801	0.0	5	1	6.4	4.85	12004	45.0
-0.3856740268936096	106.5393344108256	34.74657358591066	48.08295392829851	-0.0001314554963323	-0.0004927532446649	24.777797322099488	-6.081579608597115	2852.6932599691463	-57.4572396410394	-0.114756567546979	427.0	3297.276620057268	0.0	3	5	7.25	18.633	16038	68.0
-0.3856740268936096	106.5393344108256	34.74657358591066	48.08295392829851	-0.0001314554963323	-0.0004927532446649	24.777797322099488	-6.081579608597115	2852.6932599691463	-57.4572396410394	-0.114756567546979	427.0	3297.276620057268	0.0	3	5	7.3	18.667	16038	63.0
-0.3856740268936096	106.5393344108256	34.74657358591066	48.08295392829851	-0.0001314554963323	-0.0004927532446649	24.777797322099488	-6.081579608597115	2852.6932599691463	-57.4572396410394	-0.114756567546979	427.0	3297.276620057268	0.0	3	5	7.3	18.667	16038	65.0
-0.3856740268936096	106.5393344108256	34.74657358591066	48.08295392829851	-0.0001314554963323	-0.0004927532446649	24.777797322099488	-6.081579608597115	2852.6932599691463	-57.4572396410394	-0.114756567546979	427.0	3297.276620057268	0.0	3	5	7.3	18.667	16038	68.0
-0.2462971893415608	104.20292733681194	35.225811916057495	56.504333916529504	0.003795431588802	-0.0012519149434984	23.61534808124844	-0.6596999052615858	2854.9670828300195	-61.829456585591615	0.0299690318310259	503.0	3296.8222776252164	0.073107737306709	3	3	7.75	17.25	15607	61.0
0.6806537163347348	89.15045498379256	26.892683078113635	50.50095587754944	-0.0362111839625329	-0.0028717421110358	19.412914997498643	19.717353864725	2794.946345185598	34.44362432895276	-0.1782143208974563	-22.0	3316.503740864485	0.0	3	15	7.78	4.04	11863	50.0
0.6294183077804878	82.17537911006647	36.81912059393541	23.59799393413595	-0.0214120688853316	-0.0039402858471429	23.063670111829005	25.236975274924877	2818.830038042391	-54.45689624797538	-0.0260116229154965	874.0	3262.350253733736	0.0	3	9	8.695	10.725	13737	46.0
0.6294183077804878	82.17537911006647	36.81912059393541	23.59799393413595	-0.0214120688853316	-0.0039402858471429	23.063670111829005	25.236975274924877	2818.830038042391	-54.45689624797538	-0.0260116229154965	874.0	3262.350253733736	0.0	3	9	8.717	10.717	13737	54.0
0.6294183077804878	82.17537911006647	36.81912059393541	23.59799393413595	-0.0214120688853316	-0.0039402858471429	23.063670111829005	25.236975274924877	2818.830038042391	-54.45689624797538	-0.0260116229154965	874.0	3262.350253733736	0.0	3	9	8.772	10.698	13737	53.0
-0.3752972526967346	161.30732457071025	27.65456050124201	26.390672017128495	0.0442255194792164	0.0042117706280229	6.107384327215442	-25.30442877536445	2759.090433974272	71.66495710813616	0.0741110739746254	-1927.0	3338.266002692884	0.0	6	15	10.896	-4.58	9277	46.8
-0.4465264066033783	161.587710746259	27.516224285159563	25.677084713605808	0.0466767271366809	0.0043945443906586	5.662778152987772	-23.53999114435058	2766.705983788177	28.678898739239603	0.1131266988277608	-317.0	3341.7102346247275	0.0	6	15	10.954	-4.475	9421	48.0
-0.4465264066033783	161.587710746259	27.516224285159563	25.677084713605808	0.0466767271366809	0.0043945443906586	5.662778152987772	-23.53999114435058	2766.705983788177	28.678898739239603	0.1131266988277608	-317.0	3341.7102346247275	0.0	6	15	10.962	-4.471	9421	48.4
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.032	-4.249	9422	71.6
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.035	-4.21	9422	75.8
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.036	-4.411	9422	56.3
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.044	-4.502	9422	52.1
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.081	-4.316	9422	69.7
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.081	-4.316	9422	69.7
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.108	-4.216	9422	83.2
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.108	-4.216	9422	83.2
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.142	-4.433	9422	62.1
-0.5008857249284049	169.06077416198423	33.47635774158513	24.712497087611524	0.0514183921292271	0.0049030245766711	5.398597433238642	-22.370733336718445	2797.286475382268	-10.090045155308168	0.086791639002164	78.0	3345.229440600758	0.0	1	1	11.145	-3.998	9566	86.2
-0.5008857249284049	169.06077416198423	33.47635774158513	24.712497087611524	0.0514183921292271	0.0049030245766711	5.398597433238642	-22.370733336718445	2797.286475382268	-10.090045155308168	0.086791639002164	78.0	3345.229440600758	0.0	1	1	11.149	-4.008	9566	87.1
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.152	-4.11	9422	91.6
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.17	-4.515	9422	57.4
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.175	-4.386	9422	69.2
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.182	-4.464	9422	61.7
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.185	-4.319	9422	77.7
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.186	-4.585	9278	54.9
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.192	-4.437	9422	64.6
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.193	-4.171	9422	91.8
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.198	-4.048	9422	90.7
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.199	-4.568	9278	56.0
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.204	-4.231	9422	88.2
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.211	-4.717	9278	53.7
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.212	-4.586	9278	55.8
-0.5008857249284049	169.06077416198423	33.47635774158513	24.712497087611524	0.0514183921292271	0.0049030245766711	5.398597433238642	-22.370733336718445	2797.286475382268	-10.090045155308168	0.086791639002164	78.0	3345.229440600758	0.0	1	1	11.219	-3.904	9566	76.2
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.222	-4.463	9422	63.8
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.225	-4.319	9422	79.7
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.226	-4.103	9422	92.9
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.229	-4.123	9422	93.2
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.23	-4.14	9422	93.2
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.231	-4.232	9422	88.9
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.238	-4.645	9278	55.3
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.238	-4.645	9278	55.8
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.242	-4.122	9422	93.0
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.246	-4.47	9422	64.3
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.25	-4.422	9422	69.1
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.255	-4.484	9422	63.6
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.255	-4.109	9422	92.5
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.257	-4.481	9422	64.0
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.267	-4.502	9422	62.8
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.274	-4.515	9422	62.3
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.286	-4.522	9422	62.4
0.6371366232790138	71.42444427145836	26.01171418745125	22.75944142576872	-0.0271518698654926	-0.0091740164969965	43.58711821554252	29.479469038509208	2701.053014753052	70.64026142683872	-0.2326950194677769	-499.0	3280.5149635711264	0.0	4	15	11.303	37.992	21518	76.0
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.304	-4.714	9278	58.6
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.328	-4.538	9278	63.9
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.336	-4.448	9422	70.7
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.342	-4.543	9278	64.6
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.345	-4.621	9278	62.0
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.345	-4.621	9278	62.2
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.353	-4.613	9278	62.8
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.355	-4.569	9278	64.3
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.36	-4.263	9422	86.3
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.363	-4.59	9278	64.2
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.364	-4.828	9278	65.5
-0.2589744279378885	160.18948071979491	28.129897642528533	25.454965424566065	0.041557732222976	0.0043043099482852	6.7677148589677305	-17.993733296950104	2767.717312386866	62.78231451475365	0.0318464463466103	-1320.0	3338.166720736898	0.0	1	15	11.371	-5.245	9134	58.8
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.379	-4.063	9422	82.3
-0.2589744279378885	160.18948071979491	28.129897642528533	25.454965424566065	0.041557732222976	0.0043043099482852	6.7677148589677305	-17.993733296950104	2767.717312386866	62.78231451475365	0.0318464463466103	-1320.0	3338.166720736898	0.0	1	15	11.382	-5.311	9134	57.7
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.382	-4.927	9278	68.5
-0.2589744279378885	160.18948071979491	28.129897642528533	25.454965424566065	0.041557732222976	0.0043043099482852	6.7677148589677305	-17.993733296950104	2767.717312386866	62.78231451475365	0.0318464463466103	-1320.0	3338.166720736898	0.0	1	15	11.384	-5.294	9134	58.2
-0.3699527150029164	161.99697696917022	29.61561989885731	24.290988408494396	0.0448803262597172	0.0044809024905626	6.130355366392129	-24.482696592368843	2771.737209675035	45.70910613297716	0.1421705748015679	-230.0	3338.2139846676296	0.0	1	15	11.384	-4.978	9278	68.4
-0.4481569458281511	167.8512891946699	32.4585607410589	23.75248441050249	0.0482813985731241	0.0046816575119507	5.2886454167643855	-26.33689975086005	2783.193125671241	9.4654606832005	0.1714350835059509	-36.0	3342.3977883173734	0.0	1	15	11.402	-4.518	9422	70.0
