SI	LAB	MOHO	CTD	SV	PV	GEOID	FA	RHO_C	BG	EMAG2_CLASS	DEM	RHO_L	VOLC_DIST_W	REG	GLIM	lon	lat	grid_index	heat-flow (mW/m2)
0.7374091231578246	111.83275435229388	28.21095049844308	24.048228134436936	0.011513234988514	-0.0067973764932841	29.47377565401356	20.873040820237737	2806.708580378472	49.60299446137648	0.0381779434717413	10.0	3330.8270929342743	0.3444156326956035	2	3	-17.033	14.483	14694	52.0
0.7374091231578246	111.83275435229388	28.21095049844308	24.048228134436936	0.011513234988514	-0.0067973764932841	29.47377565401356	20.873040820237737	2806.708580378472	49.60299446137648	0.0381779434717413	10.0	3330.8270929342743	0.3444156326956035	2	3	-17.033	14.49	14694	38.5
0.8364262333449802	116.5706057347903	30.56245461292833	21.293625640824963	0.0147669780970362	-0.0071929264456482	30.153741325089545	26.94207522203668	2826.3370636215573	48.60526295146676	0.0902600984941825	25.0	3338.791913922585	0.5391702416465121	2	3	-17.03	14.71	14838	52.6
0.8364262333449802	116.5706057347903	30.56245461292833	21.293625640824963	0.0147669780970362	-0.0071929264456482	30.153741325089545	26.94207522203668	2826.3370636215573	48.60526295146676	0.0902600984941825	25.0	3338.791913922585	0.5391702416465121	2	3	-17.02	14.76	14838	63.2
0.8364262333449802	116.5706057347903	30.56245461292833	21.293625640824963	0.0147669780970362	-0.0071929264456482	30.153741325089545	26.94207522203668	2826.3370636215573	48.60526295146676	0.0902600984941825	25.0	3338.791913922585	0.5391702416465121	2	3	-17.018	14.602	14838	42.0
0.8364262333449802	116.5706057347903	30.56245461292833	21.293625640824963	0.0147669780970362	-0.0071929264456482	30.153741325089545	26.94207522203668	2826.3370636215573	48.60526295146676	0.0902600984941825	25.0	3338.791913922585	0.5391702416465121	2	3	-17.018	14.602	14838	36.4
0.7374091231578246	111.83275435229388	28.21095049844308	24.048228134436936	0.011513234988514	-0.0067973764932841	29.47377565401356	20.873040820237737	2806.708580378472	49.60299446137648	0.0381779434717413	10.0	3330.8270929342743	0.3444156326956035	2	3	-17.01	14.567	14694	26.0
0.8364262333449802	116.5706057347903	30.56245461292833	21.293625640824963	0.0147669780970362	-0.0071929264456482	30.153741325089545	26.94207522203668	2826.3370636215573	48.60526295146676	0.0902600984941825	25.0	3338.791913922585	0.5391702416465121	2	3	-17.008	14.998	14838	61.5
0.8364262333449802	116.5706057347903	30.56245461292833	21.293625640824963	0.0147669780970362	-0.0071929264456482	30.153741325089545	26.94207522203668	2826.3370636215573	48.60526295146676	0.0902600984941825	25.0	3338.791913922585	0.5391702416465121	2	3	-16.99	14.99	14838	64.3
0.8364262333449802	116.5706057347903	30.56245461292833	21.293625640824963	0.0147669780970362	-0.0071929264456482	30.153741325089545	26.94207522203668	2826.3370636215573	48.60526295146676	0.0902600984941825	25.0	3338.791913922585	0.5391702416465121	2	3	-16.918	14.65	14838	29.4
0.8364262333449802	116.5706057347903	30.56245461292833	21.293625640824963	0.0147669780970362	-0.0071929264456482	30.153741325089545	26.94207522203668	2826.3370636215573	48.60526295146676	0.0902600984941825	25.0	3338.791913922585	0.5391702416465121	2	3	-16.903	15.028	14838	62.5
0.8364262333449802	116.5706057347903	30.56245461292833	21.293625640824963	0.0147669780970362	-0.0071929264456482	30.153741325089545	26.94207522203668	2826.3370636215573	48.60526295146676	0.0902600984941825	25.0	3338.791913922585	0.5391702416465121	2	3	-16.867	14.612	14838	48.2
0.8364262333449802	116.5706057347903	30.56245461292833	21.293625640824963	0.0147669780970362	-0.0071929264456482	30.153741325089545	26.94207522203668	2826.3370636215573	48.60526295146676	0.0902600984941825	25.0	3338.791913922585	0.5391702416465121	2	3	-16.795	14.767	14838	58.5
0.8017175670282293	120.6999466732203	32.3394258968137	17.313495307361443	0.0236622689810479	-0.0064354830725819	30.351764514088977	18.762319679655143	2812.652951727181	31.61237219941216	0.0293204131186008	38.0	3333.4878721285268	0.0	2	3	-16.47	15.537	14983	36.0
-0.4460301529608412	117.75577429700024	23.875581890397072	32.70857295467189	-0.0004752966118579	-0.0071460166642514	33.9888621885275	0.2609603441281001	2753.38634555566	25.20981174374372	-0.2189126593542544	-51.0	3336.6700117179234	0.0	6	15	-16.08	24.96	17720	83.0
0.7975664144224457	123.62193108191714	26.657194403480787	32.395609209711004	0.0146196428887682	-0.0062537343602948	35.877181149194314	24.87616564435977	2795.965395984682	24.058127770048344	0.0566052842307094	138.0	3344.393342859727	0.0	6	5	-15.86	23.58	17288	90.0
0.7975664144224457	123.62193108191714	26.657194403480787	32.395609209711004	0.0146196428887682	-0.0062537343602948	35.877181149194314	24.87616564435977	2795.965395984682	24.058127770048344	0.0566052842307094	138.0	3344.393342859727	0.0	6	5	-15.82	23.2	17288	112.0
0.8441888475019197	126.24658687298133	28.21387125754428	33.71655550753989	0.0200372784851447	-0.0060311360882827	36.77659610218009	24.61219005811473	2821.095176992721	9.65861056933934	-0.1028882983507174	173.0	3345.1009011404067	0.0	6	8	-15.54	23.5	17289	126.0
0.5604348990939135	136.4086182919013	36.15858752840569	24.05276613078788	0.0426959542665272	-0.0046006104364269	33.22883196746631	21.52187641712718	2841.1495959243803	27.934548325234424	0.0144999463997787	43.0	3318.1085491527992	0.0	2	1	-15.25	17.99	15705	52.0
0.5604348990939135	136.4086182919013	36.15858752840569	24.05276613078788	0.0426959542665272	-0.0046006104364269	33.22883196746631	21.52187641712718	2841.1495959243803	27.934548325234424	0.0144999463997787	43.0	3318.1085491527992	0.0	2	1	-15.25	17.99	15705	62.0
0.5604348990939135	136.4086182919013	36.15858752840569	24.05276613078788	0.0426959542665272	-0.0046006104364269	33.22883196746631	21.52187641712718	2841.1495959243803	27.934548325234424	0.0144999463997787	43.0	3318.1085491527992	0.0	2	1	-15.25	17.99	15705	58.0
0.5604348990939135	136.4086182919013	36.15858752840569	24.05276613078788	0.0426959542665272	-0.0046006104364269	33.22883196746631	21.52187641712718	2841.1495959243803	27.934548325234424	0.0144999463997787	43.0	3318.1085491527992	0.0	2	1	-15.25	17.99	15705	51.0
0.5604348990939135	136.4086182919013	36.15858752840569	24.05276613078788	0.0426959542665272	-0.0046006104364269	33.22883196746631	21.52187641712718	2841.1495959243803	27.934548325234424	0.0144999463997787	43.0	3318.1085491527992	0.0	2	1	-15.25	17.99	15705	70.0
0.7418122433161918	128.76169217003337	28.910269934344104	35.90182144726152	0.0216613023553566	-0.0059567446069733	37.8989109795278	28.80773029741181	2812.6801330654907	8.419572504522634	-0.0915889110764517	259.0	3338.299939409677	0.0	2	5	-14.8	23.78	17434	75.0
-0.3541068013038085	116.22542353623597	25.635897440277787	30.830798010786484	0.0039267139643459	-0.0067767013526211	35.537302653561404	0.5810522074568283	2778.5644668581795	9.306709897399635	0.0910767316053435	121.0	3326.0533213316785	0.0	6	3	-14.727	25.412	17866	74.0
0.548219159923309	141.76155892252368	34.33558385669597	31.27397827345952	0.0262354284654029	-0.005505240332005	38.84758740742128	30.27184727344776	2815.422441243206	4.786443839978516	-0.0550428775055944	298.0	3330.77542493688	0.0	2	5	-14.17	24.4	17580	89.0
0.125890490995561	122.6286279835	29.55961615481042	27.214890380889088	0.0142291630988416	-0.0061195737652885	37.86509977052127	16.241095361624367	2803.9523624193016	-1.403054661079298	-0.1669803731922231	244.0	3323.9678047374064	0.0	6	5	-13.95	25.39	17868	64.0
-0.0187536145793468	110.95920993409824	27.15078244604636	26.459519939691532	-0.0059573091746215	-0.0076238924936482	37.09967951059332	-4.224875701300944	2755.6254142034327	39.99498182006485	-0.2473653082619139	-49.0	3295.3594848742746	0.0	6	15	-13.87	26.83	18300	59.0
0.1505387312966415	105.26295744551798	27.17212478441337	26.16847232336575	-0.0080323008331816	-0.0076084510431287	39.17550805977247	6.689382858581163	2761.2461739203272	23.502232993581973	-0.2454603565795504	32.0	3286.659583461962	0.0	5	3	-13.21	27.48	18445	57.0
0.4129246728318509	100.72825416188738	26.37995736825367	25.50587095643377	-0.0181413644948881	-0.007458570378689	41.32613330135964	13.51410108404592	2743.8983944938373	58.37335114679316	-0.060766119122257	-56.0	3285.9855198892174	0.0656789619182111	5	15	-13.06	28.28	18734	78.0
0.3517441536872718	173.25423193622564	43.037958010790376	41.62951958471892	0.0628932483328834	-0.0032264673194213	34.4823165518243	14.870015665571495	2874.5894935356782	-18.32995473393428	0.175387453906427	549.0	3339.9670425589197	0.0	1	3	-13.03	20.48	16430	60.0
0.3517441536872718	173.25423193622564	43.037958010790376	41.62951958471892	0.0628932483328834	-0.0032264673194213	34.4823165518243	14.870015665571495	2874.5894935356782	-18.32995473393428	0.175387453906427	549.0	3339.9670425589197	0.0	1	3	-13.03	20.48	16430	24.0
0.4129246728318509	100.72825416188738	26.37995736825367	25.50587095643377	-0.0181413644948881	-0.007458570378689	41.32613330135964	13.51410108404592	2743.8983944938373	58.37335114679316	-0.060766119122257	-56.0	3285.9855198892174	0.0656789619182111	5	15	-13.03	28.292	18734	87.0
0.1231523349408358	111.9664408725518	29.731372707875455	27.233928053042035	0.0052093180956122	-0.0064101563693609	39.04652922792383	7.352965121123393	2764.500079291458	-2.5581374467935034	0.019905728666764	176.0	3273.8252570305576	0.0	2	3	-12.9	26.8	18302	77.0
0.2397617326915819	135.1874256339491	35.25338696838084	29.75793638504064	0.0187584650695121	-0.0056612385563458	39.18626099620965	24.04277776236586	2805.1129883438207	2.918006219583236	0.2125529392308107	294.0	3307.231197421731	0.0	2	1	-12.875	25.925	18014	87.0
0.4129246728318509	100.72825416188738	26.37995736825367	25.50587095643377	-0.0181413644948881	-0.007458570378689	41.32613330135964	13.51410108404592	2743.8983944938373	58.37335114679316	-0.060766119122257	-56.0	3285.9855198892174	0.0656789619182111	5	15	-12.865	28.393	18734	67.0
0.4129246728318509	100.72825416188738	26.37995736825367	25.50587095643377	-0.0181413644948881	-0.007458570378689	41.32613330135964	13.51410108404592	2743.8983944938373	58.37335114679316	-0.060766119122257	-56.0	3285.9855198892174	0.0656789619182111	5	15	-12.858	28.392	18734	88.0
0.3952785647063176	139.18226504972327	37.53989808350817	31.923398689290167	0.0282498158846787	-0.0049218315361612	39.4929289091202	21.488796256748373	2831.1789128257287	-11.175102028950311	-0.0161705775134475	411.0	3321.1269409969927	0.0	2	6	-12.683	25.592	17871	77.0
0.2566053250265654	131.80367472156058	35.32881022846997	28.085656022963743	0.017986399407457	-0.005432696427896	39.62724340929573	15.71588499207487	2789.423714547848	-13.140903239892037	-0.0568938894706456	309.0	3292.48284483725	0.0	2	1	-12.67	26.5	18159	72.0
0.3232611095981824	137.55676421883712	37.6445455748267	31.00636158821563	0.023762031137233	-0.0051516512115991	39.40813591449074	16.365519273160224	2808.359594012966	-13.363718146827887	0.0277298281994439	307.0	3307.088543158045	0.0	2	1	-12.608	25.723	18015	69.0
0.3232611095981824	137.55676421883712	37.6445455748267	31.00636158821563	0.023762031137233	-0.0051516512115991	39.40813591449074	16.365519273160224	2808.359594012966	-13.363718146827887	0.0277298281994439	307.0	3307.088543158045	0.0	2	1	-12.587	25.733	18015	66.0
0.2508871284018189	100.19894435315786	27.73067279703733	26.42216105059078	-0.0151251308081452	-0.006372466913261	40.68312453491137	5.887851081610981	2749.536339648236	13.335830328849855	0.1848868106459817	-47.0	3285.490541450235	0.0	5	15	-12.54	28.43	18735	71.0
0.3733443650768889	94.15841499324468	26.57074865244687	25.799668570158477	-0.0222504828087177	-0.006665980584982	41.91875543502607	17.31720160999236	2745.5757935714787	66.78419340654634	0.012822846494521	-99.0	3286.6986602636443	0.0	5	15	-12.515	28.932	18879	57.0
0.2566053250265654	131.80367472156058	35.32881022846997	28.085656022963743	0.017986399407457	-0.005432696427896	39.62724340929573	15.71588499207487	2789.423714547848	-13.140903239892037	-0.0568938894706456	309.0	3292.48284483725	0.0	2	1	-12.5	26.67	18159	68.0
0.6422001490598246	178.17977913060588	42.82745724765142	59.16253420531267	0.0550173341696129	-0.0035411127695414	37.37473529467668	31.80707233062586	2877.3658653395837	-8.99946439418183	-0.0976143140324473	274.0	3348.7914173501285	0.0	1	8	-12.49	22.63	17007	49.0
0.6422001490598246	178.17977913060588	42.82745724765142	59.16253420531267	0.0550173341696129	-0.0035411127695414	37.37473529467668	31.80707233062586	2877.3658653395837	-8.99946439418183	-0.0976143140324473	274.0	3348.7914173501285	0.0	1	8	-12.47	22.63	17007	49.0
0.6422001490598246	178.17977913060588	42.82745724765142	59.16253420531267	0.0550173341696129	-0.0035411127695414	37.37473529467668	31.80707233062586	2877.3658653395837	-8.99946439418183	-0.0976143140324473	274.0	3348.7914173501285	0.0	1	8	-12.45	22.59	17007	33.0
0.6422001490598246	178.17977913060588	42.82745724765142	59.16253420531267	0.0550173341696129	-0.0035411127695414	37.37473529467668	31.80707233062586	2877.3658653395837	-8.99946439418183	-0.0976143140324473	274.0	3348.7914173501285	0.0	1	8	-12.45	22.59	17007	35.0
0.6422001490598246	178.17977913060588	42.82745724765142	59.16253420531267	0.0550173341696129	-0.0035411127695414	37.37473529467668	31.80707233062586	2877.3658653395837	-8.99946439418183	-0.0976143140324473	274.0	3348.7914173501285	0.0	1	8	-12.45	22.61	17007	63.0
0.2508871284018189	100.19894435315786	27.73067279703733	26.42216105059078	-0.0151251308081452	-0.006372466913261	40.68312453491137	5.887851081610981	2749.536339648236	13.335830328849855	0.1848868106459817	-47.0	3285.490541450235	0.0	5	15	-12.45	28.49	18735	76.0
0.6422001490598246	178.17977913060588	42.82745724765142	59.16253420531267	0.0550173341696129	-0.0035411127695414	37.37473529467668	31.80707233062586	2877.3658653395837	-8.99946439418183	-0.0976143140324473	274.0	3348.7914173501285	0.0	1	8	-12.44	22.63	17007	49.0
0.6497759458377665	172.0829474953438	42.06428446724496	53.82365945508599	0.0509737128649364	-0.0037320589208349	38.26104989517488	30.04505800330982	2877.755698621179	-5.563742659243904	-0.2754716738518993	347.0	3348.2633689565446	0.0	1	8	-12.44	22.66	17151	63.0
0.6422001490598246	178.17977913060588	42.82745724765142	59.16253420531267	0.0550173341696129	-0.0035411127695414	37.37473529467668	31.80707233062586	2877.3658653395837	-8.99946439418183	-0.0976143140324473	274.0	3348.7914173501285	0.0	1	8	-12.38	22.62	17007	38.0
0.6422001490598246	178.17977913060588	42.82745724765142	59.16253420531267	0.0550173341696129	-0.0035411127695414	37.37473529467668	31.80707233062586	2877.3658653395837	-8.99946439418183	-0.0976143140324473	274.0	3348.7914173501285	0.0	1	8	-12.38	22.62	17007	51.0
0.1400598735689597	107.2940596132902	29.742769984638763	18.97580446017136	0.002237749877804	-0.0059526644082804	39.74992988993525	6.994816619050601	2774.731093009209	-12.396041177703516	0.0524260237221105	237.0	3286.556121762549	0.0	5	3	-12.358	27.52	18447	66.0
0.3733443650768889	94.15841499324468	26.57074865244687	25.799668570158477	-0.0222504828087177	-0.006665980584982	41.91875543502607	17.31720160999236	2745.5757935714787	66.78419340654634	0.012822846494521	-99.0	3286.6986602636443	0.0	5	15	-12.35	28.8	18879	86.0
0.163914434153023	105.41215266548684	29.2917431557855	24.40038431100592	-0.0065413729621337	-0.006077560958291	40.37838934388736	5.44516520595432	2758.4549423419026	12.318681739265884	0.1073243196600204	177.0	3288.142174266889	0.0	5	3	-12.34	27.76	18591	78.0
0.6422001490598246	178.17977913060588	42.82745724765142	59.16253420531267	0.0550173341696129	-0.0035411127695414	37.37473529467668	31.80707233062586	2877.3658653395837	-8.99946439418183	-0.0976143140324473	274.0	3348.7914173501285	0.0	1	8	-12.33	22.55	17007	53.0
0.6422001490598246	178.17977913060588	42.82745724765142	59.16253420531267	0.0550173341696129	-0.0035411127695414	37.37473529467668	31.80707233062586	2877.3658653395837	-8.99946439418183	-0.0976143140324473	274.0	3348.7914173501285	0.0	1	8	-12.33	22.55	17007	51.0
0.630404068919167	178.56089986777812	42.286563188127765	48.81035829893949	0.056666543365989	-0.0033656362610898	37.83097512359785	28.90140623831072	2877.4787182595965	-9.16813268894118	-0.1551876578923456	291.0	3349.09874352553	0.0	1	1	-12.07	22.86	17152	57.0
0.630404068919167	178.56089986777812	42.286563188127765	48.81035829893949	0.056666543365989	-0.0033656362610898	37.83097512359785	28.90140623831072	2877.4787182595965	-9.16813268894118	-0.1551876578923456	291.0	3349.09874352553	0.0	1	1	-12.07	22.86	17152	54.0
0.630404068919167	178.56089986777812	42.286563188127765	48.81035829893949	0.056666543365989	-0.0033656362610898	37.83097512359785	28.90140623831072	2877.4787182595965	-9.16813268894118	-0.1551876578923456	291.0	3349.09874352553	0.0	1	1	-12.07	22.99	17152	66.0
0.630404068919167	178.56089986777812	42.286563188127765	48.81035829893949	0.056666543365989	-0.0033656362610898	37.83097512359785	28.90140623831072	2877.4787182595965	-9.16813268894118	-0.1551876578923456	291.0	3349.09874352553	0.0	1	1	-12.07	22.99	17152	77.0
0.630404068919167	178.56089986777812	42.286563188127765	48.81035829893949	0.056666543365989	-0.0033656362610898	37.83097512359785	28.90140623831072	2877.4787182595965	-9.16813268894118	-0.1551876578923456	291.0	3349.09874352553	0.0	1	1	-12.05	22.96	17152	80.0
0.630404068919167	178.56089986777812	42.286563188127765	48.81035829893949	0.056666543365989	-0.0033656362610898	37.83097512359785	28.90140623831072	2877.4787182595965	-9.16813268894118	-0.1551876578923456	291.0	3349.09874352553	0.0	1	1	-12.05	22.96	17152	76.0
0.1385510801140578	121.31433224117944	34.19808469637044	26.25157245184465	0.0068080362043052	-0.0052194777986187	39.93546174581435	5.848044209503488	2790.049734279099	-14.073531615509618	0.0195394568626918	357.0	3288.080826242526	0.0	5	3	-12.0	27.18	18448	83.0
0.3046704527857806	97.97369599322036	28.817767282861933	26.091242001362183	-0.0189176004477208	-0.0056451686672492	41.41640849805052	15.634683017523155	2763.922661538528	37.12281266980186	0.2889013167405544	-74.0	3292.6446058518304	0.0	5	15	-11.942	28.898	18880	80.0
0.2113458881303627	124.3263119899743	34.89124581790298	30.83254854431876	0.0150223743423538	-0.005111871078428	39.712042235639366	6.580412539817001	2794.698802684963	-21.242117594627555	-0.0109906495118114	173.0	3290.1932353765114	0.0	2	1	-11.76	26.71	18304	96.0
0.5067388291249105	159.49896135516667	42.89037288439596	36.8301411055498	0.0392156693600315	0.0078526032246831	31.82810343414122	10.357612540244208	2878.3055852910466	-14.143934720059963	0.0835285929178709	189.0	3346.7362277148177	0.0	1	8	-11.756	12.841	14272	31.8
0.242879965034497	101.17245367739142	29.752904098279327	27.156443058290968	-0.0139302468704136	-0.0051553917674537	41.34497541883605	3.0385459095409955	2777.484356526338	29.89953875398485	-0.0264615783064567	-60.0	3288.67594036282	0.0	5	15	-11.68	29.01	18881	84.0
0.0994483488148948	109.23008160661432	32.78161825184232	28.45946944111328	-0.0056199531949888	-0.0049860301072891	40.69336862955036	6.581832818248353	2779.989230050135	-10.586355473950508	-0.0147363700554646	196.0	3290.715225271408	0.0	5	6	-11.64	28.2	18737	54.0
0.13436606402845	120.55946506072696	34.39053576156223	25.640033309290263	0.0112760495109945	-0.0047992271927529	39.945039757484224	5.057746103978189	2805.1310608544136	-26.18877557218993	0.0349894543136872	182.0	3293.2394661762723	0.0	5	6	-11.605	27.378	18449	64.0
0.196529697124458	111.0995338735666	35.83821914272119	27.713686681817364	-0.0037172815734943	-0.0043715926559599	41.68037139317092	-0.2249770780872634	2791.3924686959467	-9.555105890421634	-0.0721042605534565	302.0	3291.008107987913	0.0	2	3	-10.548	29.0	18883	61.0
0.8814682258946638	117.7877523393316	35.05735020050544	24.466614797423556	0.0243507175400719	0.0050744901082823	31.499676387105275	29.149774950453867	2843.2637387742507	22.94109749993993	0.1393818350748531	131.0	3324.371636076221	0.0	2	8	-10.333	6.817	12547	58.0
0.7142878521032527	86.38820776146798	27.25610595405454	25.99487389770639	-0.0233963871807716	-0.0057478382341997	45.53509835083614	25.962167700918908	2768.6718133137165	77.44521487026466	-0.1842540894435077	-294.0	3305.7776268730986	0.0	5	15	-10.23	31.31	19603	65.0
0.7142878521032527	86.38820776146798	27.25610595405454	25.99487389770639	-0.0233963871807716	-0.0057478382341997	45.53509835083614	25.962167700918908	2768.6718133137165	77.44521487026466	-0.1842540894435077	-294.0	3305.7776268730986	0.0	5	15	-10.19	31.5	19603	64.0
0.6108897403061297	92.9442463897946	31.078304787974297	27.288972192313288	-0.0179250635063306	-0.0046544123561027	45.484868231590426	27.978254512145455	2778.6093080501814	26.000372265995225	-0.0311644121176195	-83.0	3301.6207456633	0.0	3	15	-9.97	30.49	19316	81.0
0.1209928019188716	141.98904647216546	39.851312755858615	33.45976793181897	0.0264260643406682	-0.0037967924962445	40.0467065032834	4.474444522088215	2831.5848995803453	-37.05209187139434	-0.1315880296491131	522.0	3317.5220558313104	0.0	2	1	-9.96	27.543	18452	67.0
0.6108897403061297	92.9442463897946	31.078304787974297	27.288972192313288	-0.0179250635063306	-0.0046544123561027	45.484868231590426	27.978254512145455	2778.6093080501814	26.000372265995225	-0.0311644121176195	-83.0	3301.6207456633	0.0	3	15	-9.94	30.43	19316	83.0
0.6747203825632203	86.2769458153059	28.3169153898062	26.04681848969265	-0.0234997665583419	-0.0052327850330283	46.1689202240716	32.67550568834926	2772.3902212322123	67.31942141487018	-0.17982238467494	198.0	3300.794858948625	0.0	5	3	-9.93	31.53	19604	68.0
0.6108897403061297	92.9442463897946	31.078304787974297	27.288972192313288	-0.0179250635063306	-0.0046544123561027	45.484868231590426	27.978254512145455	2778.6093080501814	26.000372265995225	-0.0311644121176195	-83.0	3301.6207456633	0.0	3	15	-9.922	30.247	19316	82.0
0.6108897403061297	92.9442463897946	31.078304787974297	27.288972192313288	-0.0179250635063306	-0.0046544123561027	45.484868231590426	27.978254512145455	2778.6093080501814	26.000372265995225	-0.0311644121176195	-83.0	3301.6207456633	0.0	3	15	-9.88	30.24	19316	68.0
0.6108897403061297	92.9442463897946	31.078304787974297	27.288972192313288	-0.0179250635063306	-0.0046544123561027	45.484868231590426	27.978254512145455	2778.6093080501814	26.000372265995225	-0.0311644121176195	-83.0	3301.6207456633	0.0	3	15	-9.87	30.43	19316	82.0
