lon,lat,heat-flow (mW/m2),grid_index,dist_from_grid,VOLC_DIST,VOLC_DIST_W,LAND,CONTINENT,SV,PV,CTD,MOHO,SI,LAB,RHO_C,RHO_L,GEOID,FA,BG,DEM,EMAG2,EMAG2_CLASS,GLIM,REG,SV_SPEED,PV_SPEED
-3.518,34.097,79.0,20337,18458.164637828733,62.25878332400874,0.3774121667599126,1.0,2.0,-0.036602522245317376,-0.004361188421393596,28.877233492659343,32.430564691572386,0.42145035594230673,68.80399761875111,2752.3884007423153,3274.1077408719993,51.577279116948525,55.741554168277275,-58.61172282503129,1178.0,-4.645805835723877,-0.011547583861500097,6.0,3.0,4.231131755335142,8.097780591805027
-3.468,34.243,90.0,20481,27069.71383405099,9.777282739557236,0.9022271726044276,1.0,2.0,-0.032562219768149846,-0.003828033840866855,29.20878469432317,31.519139572275908,0.3756182109400195,69.16348767328351,2747.8708873138758,3276.1611371574545,51.36750708321719,55.63105990247074,-43.37062057724388,397.0,81.85992431640625,0.1861889112549067,1.0,3.0,4.248881004961868,8.10206791069556
-1.962,35.697,68.6,20772,25063.83706226906,44.64829555192641,0.5535170444807359,1.0,2.0,-0.03171568485194336,-0.008282932312392723,25.341480985375462,27.665799917841554,0.5156516675143266,73.27202533425421,2741.870422360623,3276.42789574475,49.32918892285782,14.468904253176792,34.20542095677606,-94.0,-55.22583770751953,-0.12932909531366765,15.0,4.0,4.252672722336648,8.0660994302424
-1.96,35.667,91.6,20772,21861.207374338926,44.64829555192641,0.5535170444807359,1.0,2.0,-0.03171568485194336,-0.008282932312392723,25.341480985375462,27.665799917841554,0.5156516675143266,73.27202533425421,2741.870422360623,3276.42789574475,49.32918892285782,14.468904253176792,34.20542095677606,-94.0,-55.22583770751953,-0.12932909531366765,15.0,4.0,4.252672722336648,8.0660994302424
-1.926,35.593,86.2,20772,13077.982658705834,44.64829555192641,0.5535170444807359,1.0,2.0,-0.03171568485194336,-0.008282932312392723,25.341480985375462,27.665799917841554,0.5156516675143266,73.27202533425421,2741.870422360623,3276.42789574475,49.32918892285782,14.468904253176792,34.20542095677606,-94.0,-55.22583770751953,-0.12932909531366765,15.0,4.0,4.252672722336648,8.0660994302424
-1.922,35.593,87.9,20772,12952.491255473471,44.64829555192641,0.5535170444807359,1.0,2.0,-0.03171568485194336,-0.008282932312392723,25.341480985375462,27.665799917841554,0.5156516675143266,73.27202533425421,2741.870422360623,3276.42789574475,49.32918892285782,14.468904253176792,34.20542095677606,-94.0,-55.22583770751953,-0.12932909531366765,15.0,4.0,4.252672722336648,8.0660994302424
-1.333,9.5,40.0,13285,21665.790016333616,1139.1930585852729,0.0,1.0,2.0,0.0708866202018435,0.005705609794536798,40.19137880981404,45.38774075751964,0.273408204715533,164.74790564802313,2885.5580673016857,3361.9733507158594,25.624834869815675,0.9524240280836824,-18.771845854159476,91.0,-49.418556213378906,-0.11649010287530372,3.0,1.0,4.703280269838756,8.179759259005289
-1.0,8.0,40.0,12854,26746.720154020102,1102.103853088684,0.0,1.0,2.0,0.06334093484160065,0.0068297717094942985,36.68629268971367,44.021581560919145,0.45603049594302403,148.5144792151087,2869.0695066234084,3346.4753902550947,26.338534964449643,7.252159693693322,-8.760470359720586,154.0,50.50958251953125,0.11891480056775477,3.0,1.0,4.670111863840411,8.188900465859565
-0.667,10.167,40.0,13574,27422.69823049916,1085.8327530001561,0.0,1.0,2.0,0.06741599001198391,0.004213791772439336,35.40322872551027,45.2736452099688,-0.1969367924875223,168.89054566178868,2879.546845202216,3364.7815388371673,25.07429195319274,-1.376873385953417,-22.354377288751024,136.0,-11.665119171142578,-0.028745654180481306,8.0,1.0,4.688020744578504,8.16758238044049
5.32,5.87,52.0,12290,18620.962553109577,458.57661903931836,0.0,1.0,2.0,-0.02174764616243615,-0.0007505679697403689,30.718971988713253,32.20854883590259,-0.2732391102368793,93.4141474060516,2780.0014020077306,3309.323993834367,20.403735856629268,-8.098120084643295,2.9598818522766965,6.0,14.607277870178223,0.03586720669567812,1.0,3.0,4.296467253696497,8.127390202627133
