lon,lat,heat-flow (mW/m2),grid_index,dist_from_grid,VOLC_DIST,VOLC_DIST_W,LAND,CONTINENT,SV,PV,CTD,MOHO,SI,LAB,RHO_C,RHO_L,GEOID,FA,BG,DEM,EMAG2,EMAG2_CLASS,GLIM,REG,SV_SPEED,PV_SPEED
-106.72,35.78,71.0,860288,10444.705783232475,23.10694904012214,0.7689305095987786,1.0,8.0,-0.017788545656010013,-0.014039569774021658,33.58331806610957,40.84027713107635,-0.045547951380917995,71.50528771320458,2768.2872901654455,3284.9511448575986,-19.526993702548772,-10.13917702460199,-237.517095552442,2345.0,-41.894203186035156,-0.0996059470110922,7.0,3.0,,
-106.71,35.807,84.0,860288,7481.678604985185,20.600056816269824,0.7939994318373018,1.0,8.0,-0.017788545656010013,-0.014039569774021658,33.58331806610957,40.84027713107635,-0.045547951380917995,71.50528771320458,2768.2872901654455,3284.9511448575986,-19.526993702548772,-10.13917702460199,-237.517095552442,2345.0,-41.894203186035156,-0.0996059470110922,7.0,3.0,,
-106.7,31.833,33.6,824308,3716.531436381514,43.75735668376855,0.5624264331623146,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.7,31.833,117.6,824308,3716.531436381514,43.75735668376855,0.5624264331623146,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.7,31.867,84.0,824308,1825.18066663249,42.482907855288936,0.5751709214471106,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.7,31.867,50.4,824308,1825.18066663249,42.482907855288936,0.5751709214471106,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.7,31.867,103.6,824308,1825.18066663249,42.482907855288936,0.5751709214471106,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.7,31.923,84.0,824308,6955.877591964036,41.06198552960329,0.589380144703967,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.7,31.973,79.0,826107,10163.77116709099,40.56630392397872,0.5943369607602127,1.0,8.0,-0.017947105254368267,-0.014707253739181522,26.05034150164268,34.03661714178965,0.09044100417878125,75.97924848446686,2743.4253452417015,3290.366555747447,-23.983400841963803,-2.6508715636012767,-159.69183561184656,1155.0,17.71163558959961,0.04332678033850461,1.0,3.0,,
-106.7,35.712,75.0,858489,4613.314552751553,27.35298429753824,0.7264701570246176,1.0,8.0,-0.0211822954360759,-0.016984090463893504,33.75180947484219,40.45667060316524,-0.01789684625241333,70.7804091625951,2766.0952568644416,3284.192151762069,-19.644886423432293,-8.226787330246124,-233.05248706836886,1863.0,-45.50200653076172,-0.10773720378995955,7.0,3.0,,
-106.69,31.958,84.0,824308,10960.09045844994,41.57748253132054,0.5842251746867946,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,31.85,46.2,824308,3897.9693191901597,44.866153731211526,0.5513384626878848,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,31.85,116.2,824308,3897.9693191901597,44.866153731211526,0.5513384626878848,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,31.85,47.6,824308,3897.9693191901597,44.866153731211526,0.5513384626878848,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,31.85,33.6,824308,3897.9693191901597,44.866153731211526,0.5513384626878848,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,31.85,84.0,824308,3897.9693191901597,44.866153731211526,0.5513384626878848,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,31.85,102.2,824308,3897.9693191901597,44.866153731211526,0.5513384626878848,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,31.85,93.8,824308,3897.9693191901597,44.866153731211526,0.5513384626878848,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,31.867,35.0,824308,3677.624253779691,44.28952083191903,0.5571047916808097,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,31.867,39.2,824308,3677.624253779691,44.28952083191903,0.5571047916808097,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,31.867,98.0,824308,3677.624253779691,44.28952083191903,0.5571047916808097,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,31.867,74.2,824308,3677.624253779691,44.28952083191903,0.5571047916808097,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,31.908,96.0,824308,6237.107186431275,43.20850127101567,0.5679149872898432,1.0,8.0,-0.017654849165839356,-0.01434929970288769,26.599781552702233,33.14825919329797,0.08123306026180277,74.74333836387645,2743.2781729800913,3290.400455613326,-24.191065258139787,-3.20519292124646,-154.85147852276774,1237.0,-1.4814547300338745,-0.003696795249489468,1.0,3.0,,
-106.68,32.383,56.0,829705,9726.252883121173,61.65715749262632,0.38342842507373687,1.0,8.0,-0.020849777013997383,-0.016848093225969606,25.699776835703382,35.04353799012691,0.097374708080258,74.56992351756222,2745.6628030710854,3288.4643267156785,-23.646385433700686,-4.9679679574555085,-168.55016894219818,1365.0,37.542598724365234,0.08970952246251593,1.0,3.0,,
-106.671,41.78,44.0,912459,10701.742981520509,184.80611755192908,0.0,1.0,8.0,0.03862431761736554,0.008692945406989165,35.43267918098097,42.576135084386785,0.5417145119692611,122.06129979819998,2807.5940711636777,3314.9029947183853,-12.734809569661039,18.695124282015566,-215.98606198910417,2176.0,-14.241497039794922,-0.034984582831827725,3.0,2.0,,
-106.65,39.517,103.0,892670,6919.996824558504,37.0096000908799,0.629903999091201,1.0,8.0,0.01133954351733095,-0.002187084886488054,30.784427879361285,47.37254800398987,0.14215787637303762,103.61381895437283,2799.5597933875097,3310.7702562220825,-13.429293890500507,64.07973081130308,-267.07564068973824,3221.0,47.95972442626953,0.1132387804314612,9.0,3.0,,
-106.618,41.727,42.0,912460,9211.455734236764,189.43852684726392,0.0,1.0,8.0,0.038306694674191684,0.008812594103034331,34.96467557508369,42.625435820751235,0.5642654283905558,122.15921583058812,2808.689032333931,3314.5440743241134,-12.51750450795502,23.61327148735419,-207.81576030506977,2273.0,-16.253440856933594,-0.03982976047546926,3.0,2.0,,
-106.61,31.953,120.0,824309,13273.205651199949,49.14501209981294,0.5085498790018705,1.0,8.0,-0.014752691414267174,-0.013349474956244469,26.07988725808248,34.23032738407919,0.09559154038922871,76.49198416223925,2746.3939583817573,3291.9890772964054,-23.876971636844473,-3.7904993677093346,-155.66029674296402,1372.0,0.3807635009288788,0.0009514559744984993,1.0,3.0,,
-106.6,31.953,120.0,824309,12678.243137662319,50.08661268996984,0.49913387310030155,1.0,8.0,-0.014752691414267174,-0.013349474956244469,26.07988725808248,34.23032738407919,0.09559154038922871,76.49198416223925,2746.3939583817573,3291.9890772964054,-23.876971636844473,-3.7904993677093346,-155.66029674296402,1372.0,0.3807635009288788,0.0009514559744984993,1.0,3.0,,
-106.6,32.45,115.0,829706,7820.950695207569,72.23121805942748,0.2776878194057253,1.0,8.0,-0.017987896007875124,-0.01626379522989614,24.46185407090117,35.56781894239506,0.12233125308511997,77.76520564604942,2750.215027377991,3290.029163167295,-23.67311680079103,-3.529918812007806,-164.4989502157003,1288.0,30.497419357299805,0.07347678221756174,3.0,3.0,,
-106.6,37.433,108.0,874681,8806.021066055064,95.68278533866312,0.04317214661336877,1.0,8.0,-0.008605894280739448,-0.006297231889751616,29.184722311223474,43.70246832465922,-0.135067772075601,81.89972643884283,2780.5103254400874,3288.994532802946,-17.03765518664388,17.545219710343595,-262.53078404168815,3033.0,-3.4028234663852886e+38,-1.0,12.0,3.0,,
-106.525,38.983,100.0,889073,11144.915970822185,87.34653287727872,0.12653467122721285,1.0,8.0,0.004966480351610572,-0.003733736912515282,30.488423040974137,45.241935435361924,0.05135964341165828,98.11459741056844,2797.9904215111746,3309.1137088412383,-13.8665600316512,66.22324605677784,-271.1281064899016,3918.0,23.635639190673828,0.057409197146943765,9.0,3.0,,
-106.505,39.002,88.0,889073,9090.902816499105,86.43268325601544,0.1356731674398456,1.0,8.0,0.004966480351610572,-0.003733736912515282,30.488423040974137,45.241935435361924,0.05135964341165828,98.11459741056844,2797.9904215111746,3309.1137088412383,-13.8665600316512,66.22324605677784,-271.1281064899016,3918.0,23.635639190673828,0.057409197146943765,9.0,3.0,,
-106.5,38.68,75.0,885475,1608.065673781108,118.49730600051583,0.0,1.0,8.0,0.0019135450192425756,-0.004611827388653723,30.269192808545025,44.689851924062886,-0.019599251852879477,94.78363143761885,2795.566250323535,3304.588164770627,-14.162239056959898,56.848628339663904,-279.15624410942434,3096.0,9.747406005859375,0.024076339820773358,10.0,3.0,,
-106.5,38.685,70.0,885475,1629.0332323247449,117.98558207353182,0.0,1.0,8.0,0.0019135450192425756,-0.004611827388653723,30.269192808545025,44.689851924062886,-0.019599251852879477,94.78363143761885,2795.566250323535,3304.588164770627,-14.162239056959898,56.848628339663904,-279.15624410942434,3096.0,9.747406005859375,0.024076339820773358,10.0,3.0,,
-106.481,38.77,85.0,885475,10313.131535520544,110.05869599057041,0.0,1.0,8.0,0.0019135450192425756,-0.004611827388653723,30.269192808545025,44.689851924062886,-0.019599251852879477,94.78363143761885,2795.566250323535,3304.588164770627,-14.162239056959898,56.848628339663904,-279.15624410942434,3096.0,9.747406005859375,0.024076339820773358,10.0,3.0,,
-106.48,37.292,118.0,872882,3736.280493375033,77.23736016096683,0.22762639839033172,1.0,8.0,-0.009672824023195444,-0.006713732150325499,30.52518463424244,43.50740530330371,-0.13677279561490335,81.3949605436483,2779.9503122893834,3288.6276797056094,-17.27817143569008,19.780316026255917,-255.38400391208063,2840.0,-3.4028234663852886e+38,-1.0,12.0,3.0,,
-106.48,37.293,146.0,872882,3784.140225021922,77.31107788643571,0.22688922113564292,1.0,8.0,-0.009672824023195444,-0.006713732150325499,30.52518463424244,43.50740530330371,-0.13677279561490335,81.3949605436483,2779.9503122893834,3288.6276797056094,-17.27817143569008,19.780316026255917,-255.38400391208063,2840.0,-3.4028234663852886e+38,-1.0,12.0,3.0,,
-106.46,38.983,124.0,889073,12218.2820912338,90.31090719713745,0.09689092802862542,1.0,8.0,0.004966480351610572,-0.003733736912515282,30.488423040974137,45.241935435361924,0.05135964341165828,98.11459741056844,2797.9904215111746,3309.1137088412383,-13.8665600316512,66.22324605677784,-271.1281064899016,3918.0,23.635639190673828,0.057409197146943765,9.0,3.0,,
-106.435,38.973,119.0,887274,12377.7551929068,92.43536776526892,0.07564632234731083,1.0,8.0,0.004022020582469205,-0.004002784538386803,30.737648081423437,44.90963192341126,0.012669182326808347,96.39598987972803,2796.396157309639,3306.1212050095646,-13.957195686360048,65.49437595542133,-271.85575039432877,3138.0,14.045764923095703,0.03451196390037447,10.0,3.0,,
-106.4,39.55,94.0,892672,10138.2734188057,53.27908188439231,0.4672091811560769,1.0,8.0,0.009054513240944135,-0.0022276905108093467,29.742112634677625,45.34500007246824,0.14846323994533406,101.6285519278131,2799.781309211918,3308.2558232152696,-13.527345570932422,51.0624399699776,-257.44951228031334,3332.0,41.70184326171875,0.09917054459359921,9.0,3.0,,
-106.366,37.783,112.0,878280,11540.84142659645,116.08895277886303,0.0,1.0,8.0,-0.00524872893832588,-0.0055066493710937015,30.248852768358418,44.444207739163886,-0.07067830756548585,84.58679979881364,2781.4825082818597,3289.579449587795,-15.605051007320554,38.55458776296976,-262.18601587729484,2393.0,-3.4028234663852886e+38,-1.0,1.0,3.0,,
-106.28,40.932,97.0,905265,5825.034953217552,112.71817783716679,0.0,1.0,8.0,0.02979526458452033,0.00387704768250584,31.361196260387896,43.63436314975541,0.5031262165028618,115.61812227704951,2813.585370045761,3317.555319240275,-12.252174676832364,45.04789519313016,-220.3306743093184,2447.0,-45.46403884887695,-0.10765197566683488,3.0,3.0,,
-106.258,41.417,50.0,910662,9536.792163239634,165.1574644343431,0.0,1.0,8.0,0.03526979340006737,0.006768974969497693,33.58358501509175,42.682383139891826,0.5713067686975876,122.85009320245123,2810.175254577963,3315.6793515426134,-12.377633113613275,36.24450914163656,-206.94591042105134,3153.0,-18.319408416748047,-0.04478072858258771,8.0,2.0,,
-106.25,35.948,50.3,860290,10271.046628775464,24.67516666817882,0.7532483333182118,1.0,8.0,-0.018778858036845293,-0.014986113567342585,33.250337054882166,40.66529094269903,0.03284729586914005,72.82734347897345,2769.8098962769363,3285.27958485622,-19.192471913138665,-9.448094433522133,-230.34109612395457,2078.0,-40.812644958496094,-0.09715539670424918,2.0,3.0,,
-106.25,35.957,91.7,860290,11089.535199635868,24.864739490115987,0.7513526050988402,1.0,8.0,-0.018778858036845293,-0.014986113567342585,33.250337054882166,40.66529094269903,0.03284729586914005,72.82734347897345,2769.8098962769363,3285.27958485622,-19.192471913138665,-9.448094433522133,-230.34109612395457,2078.0,-40.812644958496094,-0.09715539670424918,2.0,3.0,,
-106.25,40.32,71.0,899868,6872.267216501326,54.56785267016958,0.4543214732983042,1.0,8.0,0.022009955184631575,0.0008003726017455804,30.675218461443272,44.24551733552221,0.3652970273077636,107.18883941049953,2811.7833446199597,3314.7174278525813,-12.783143853719471,53.777457836164466,-240.6447014774795,2939.0,-29.691619873046875,-0.07160324120922544,3.0,3.0,,
-106.24,35.955,74.9,860290,11435.9705288829,25.70175907588967,0.7429824092411033,1.0,8.0,-0.018778858036845293,-0.014986113567342585,33.250337054882166,40.66529094269903,0.03284729586914005,72.82734347897345,2769.8098962769363,3285.27958485622,-19.192471913138665,-9.448094433522133,-230.34109612395457,2078.0,-40.812644958496094,-0.09715539670424918,2.0,3.0,,
-106.23,36.042,72.1,862089,8707.443529419945,29.940513786308646,0.7005948621369136,1.0,8.0,-0.017645256502403887,-0.013906302264171628,32.57650507579149,40.80617983159487,0.008090686244452458,73.18701311597104,2767.2816613808973,3286.5429721583873,-18.801021470602805,-3.6516502334834957,-234.4335154223311,2433.0,-36.33827209472656,-0.08695324885063735,1.0,3.0,,
-106.22,35.977,31.2,862089,13978.879499453513,28.01566173295257,0.7198433826704743,1.0,8.0,-0.017645256502403887,-0.013906302264171628,32.57650507579149,40.80617983159487,0.008090686244452458,73.18701311597104,2767.2816613808973,3286.5429721583873,-18.801021470602805,-3.6516502334834957,-234.4335154223311,2433.0,-36.33827209472656,-0.08695324885063735,1.0,3.0,,
-106.22,35.977,67.5,862089,13978.879499453513,28.01566173295257,0.7198433826704743,1.0,8.0,-0.017645256502403887,-0.013906302264171628,32.57650507579149,40.80617983159487,0.008090686244452458,73.18701311597104,2767.2816613808973,3286.5429721583873,-18.801021470602805,-3.6516502334834957,-234.4335154223311,2433.0,-36.33827209472656,-0.08695324885063735,1.0,3.0,,
-106.22,35.977,42.0,862089,13978.879499453513,28.01566173295257,0.7198433826704743,1.0,8.0,-0.017645256502403887,-0.013906302264171628,32.57650507579149,40.80617983159487,0.008090686244452458,73.18701311597104,2767.2816613808973,3286.5429721583873,-18.801021470602805,-3.6516502334834957,-234.4335154223311,2433.0,-36.33827209472656,-0.08695324885063735,1.0,3.0,,
-106.183,39.372,214.0,890874,11305.49150177104,79.87187662631432,0.2012812337368568,1.0,8.0,0.005962451385817608,-0.002285144344956004,30.11201859987966,44.79664392984901,0.1140014301818299,100.07277754519441,2800.1312385636456,3304.7586489652895,-13.888018499810375,51.90776974596657,-264.3222984817848,3215.0,28.06644058227539,0.06781387143142449,9.0,3.0,,
-106.18,39.368,147.0,890874,10791.371233474612,80.38512605974857,0.19614873940251432,1.0,8.0,0.005962451385817608,-0.002285144344956004,30.11201859987966,44.79664392984901,0.1140014301818299,100.07277754519441,2800.1312385636456,3304.7586489652895,-13.888018499810375,51.90776974596657,-264.3222984817848,3215.0,28.06644058227539,0.06781387143142449,9.0,3.0,,
-106.18,39.368,138.0,890874,10791.371233474612,80.38512605974857,0.19614873940251432,1.0,8.0,0.005962451385817608,-0.002285144344956004,30.11201859987966,44.79664392984901,0.1140014301818299,100.07277754519441,2800.1312385636456,3304.7586489652895,-13.888018499810375,51.90776974596657,-264.3222984817848,3215.0,28.06644058227539,0.06781387143142449,9.0,3.0,,
-106.15,35.75,57.5,858492,9001.885627697817,37.804347231577566,0.6219565276842243,1.0,8.0,-0.020128311999405728,-0.01706051756265435,33.26267439492914,40.92990911316163,0.08585634783095301,74.12786154533788,2770.328893415921,3285.288485504697,-19.2701711271653,-7.752404973872541,-226.49596819517865,1940.0,-23.901885986328125,-0.05803748037099794,2.0,3.0,,
-106.14,35.658,52.5,858492,2625.89300378157,44.273464258739686,0.5572653574126032,1.0,8.0,-0.020128311999405728,-0.01706051756265435,33.26267439492914,40.92990911316163,0.08585634783095301,74.12786154533788,2770.328893415921,3285.288485504697,-19.2701711271653,-7.752404973872541,-226.49596819517865,1940.0,-23.901885986328125,-0.05803748037099794,2.0,3.0,,
-106.133,39.433,117.0,892673,5843.180761171187,76.93136614139117,0.23068633858608834,1.0,8.0,0.007987232768057052,-0.0020484539505736337,29.693042709049106,44.84604526782832,0.15201485545608928,100.9827654946162,2801.2471282379483,3305.7384551791483,-13.564126995159125,49.96787345850101,-255.30105694311854,3364.0,33.62287139892578,0.08071064931759349,9.0,3.0,,
-106.133,40.332,97.0,899869,5215.023809881807,62.789698142929495,0.37210301857070505,1.0,8.0,0.018260104941173923,-0.00017550345438498068,30.618802097746514,44.07703333844122,0.3552858829775521,107.28217148109917,2812.693583500176,3314.0512060300853,-12.827678439229615,51.367944948396996,-241.38693258157633,2761.0,-36.360923767089844,-0.08700516060322229,3.0,3.0,,
-106.116,35.467,51.0,856693,665.4494872304425,61.300281473033145,0.38699718526966853,1.0,8.0,-0.020302140809788947,-0.017821074039264778,33.38084329646527,40.825918859913344,0.10252168835759595,74.18508376430717,2773.773769095954,3286.468220847396,-19.633286968207983,-5.247789771605996,-219.279410818901,1807.0,-14.610990524291992,-0.03587616128400612,1.0,3.0,,
-106.1,32.442,94.0,829708,2984.884773304633,109.67777673477859,0.0,1.0,8.0,-0.01081339886444933,-0.012987867942484795,26.113011422229,37.113052773202,0.15513161431089845,78.62947452920022,2774.175686636284,3298.3265208338016,-22.94728433774091,-1.9539409995366803,-162.27679104323775,1291.0,16.983631134033203,0.04158242004514586,3.0,3.0,,
-106.08,35.898,29.8,860291,4339.619248310319,39.65238455284851,0.6034761544715149,1.0,8.0,-0.018624471721951676,-0.014939736509492613,33.09082034080326,40.782482621946166,0.06573219683176373,73.41611099192968,2770.7142437730254,3285.45436739423,-19.078646884319717,-13.682501821257338,-230.62181430433557,1965.0,-28.742473602294922,-0.06939189693772774,2.0,3.0,,
-105.973,40.398,144.0,901669,10958.257518033639,77.96819921526858,0.22031800784731415,1.0,8.0,0.020475299026820354,0.00039222393888773316,30.26019758660997,43.54574173348831,0.3946798820144036,113.73532282201752,2820.8766707291884,3319.0088951834546,-12.74841713367917,42.89353882658877,-229.76364442189987,3245.0,-46.5960693359375,-0.11018999095154601,9.0,3.0,,
-105.958,40.407,138.0,901669,9538.317273326189,79.58504837356853,0.20414951626431477,1.0,8.0,0.020475299026820354,0.00039222393888773316,30.26019758660997,43.54574173348831,0.3946798820144036,113.73532282201752,2820.8766707291884,3319.0088951834546,-12.74841713367917,42.89353882658877,-229.76364442189987,3245.0,-46.5960693359375,-0.11018999095154601,9.0,3.0,,
-105.95,35.987,85.4,862091,10153.910314475559,52.019309845820096,0.47980690154179906,1.0,8.0,-0.01816803334814547,-0.013952214112350238,31.714839495372356,41.034937329432026,0.07622031091283663,74.11864265460275,2779.8952839647363,3287.8016325780573,-18.73580762972605,-11.784839257647349,-233.4265937860885,2151.0,-22.86941146850586,-0.05559886434187726,8.0,3.0,,
-105.95,35.987,66.2,862091,10153.910314475559,52.019309845820096,0.47980690154179906,1.0,8.0,-0.01816803334814547,-0.013952214112350238,31.714839495372356,41.034937329432026,0.07622031091283663,74.11864265460275,2779.8952839647363,3287.8016325780573,-18.73580762972605,-11.784839257647349,-233.4265937860885,2151.0,-22.86941146850586,-0.05559886434187726,8.0,3.0,,
-105.94,40.405,90.0,901669,9323.030785129726,80.66855641589204,0.19331443584107955,1.0,8.0,0.020475299026820354,0.00039222393888773316,30.26019758660997,43.54574173348831,0.3946798820144036,113.73532282201752,2820.8766707291884,3319.0088951834546,-12.74841713367917,42.89353882658877,-229.76364442189987,3245.0,-46.5960693359375,-0.11018999095154601,9.0,3.0,,
-105.9,36.378,55.2,865689,10972.144380895092,50.64710174670477,0.4935289825329523,1.0,8.0,-0.016657616762914742,-0.011111714719924809,31.26229594273178,42.5497124498173,0.039232715591307074,77.44200089315761,2776.007870041889,3286.7459475792048,-17.949313630531638,9.955915782438527,-237.1059654279986,2239.0,-39.601158142089844,-0.09440330995416012,8.0,3.0,,
-105.843,39.76,126.0,894473,10521.194105753726,76.7802675613031,0.23219732438696894,1.0,8.0,0.00940746609396365,-0.00160571177546328,29.735938830697265,44.44303313963486,0.1943667817032842,101.35667262255922,2802.7843065322977,3305.6877238102434,-13.454549318718247,49.31662644532414,-248.77025387622493,3537.0,9.44937801361084,0.023348729529300703,8.0,3.0,,
-105.836,39.762,125.0,894473,11066.558727332638,77.28174385879856,0.22718256141201432,1.0,8.0,0.00940746609396365,-0.00160571177546328,29.735938830697265,44.44303313963486,0.1943667817032842,101.35667262255922,2802.7843065322977,3305.6877238102434,-13.454549318718247,49.31662644532414,-248.77025387622493,3537.0,9.44937801361084,0.023348729529300703,8.0,3.0,,
-105.833,39.533,103.0,892674,9065.26543484097,88.6271721250959,0.11372827874904101,1.0,8.0,0.007583389431336317,-0.0019610801151664662,29.687407850234834,44.51453006592422,0.15610618220564465,100.59913923841621,2801.3891391968373,3304.1833618068194,-13.652453638218548,48.763531179600015,-252.87430148439378,3275.0,24.374086380004883,0.05915079834258439,9.0,3.0,,
-105.833,39.767,83.0,894473,11660.543602196218,77.35946596976588,0.22640534030234116,1.0,8.0,0.00940746609396365,-0.00160571177546328,29.735938830697265,44.44303313963486,0.1943667817032842,101.35667262255922,2802.7843065322977,3305.6877238102434,-13.454549318718247,49.31662644532414,-248.77025387622493,3537.0,9.44937801361084,0.023348729529300703,8.0,3.0,,
-105.826,39.758,206.0,894473,11301.175085073186,78.23145157859125,0.2176854842140875,1.0,8.0,0.00940746609396365,-0.00160571177546328,29.735938830697265,44.44303313963486,0.1943667817032842,101.35667262255922,2802.7843065322977,3305.6877238102434,-13.454549318718247,49.31662644532414,-248.77025387622493,3537.0,9.44937801361084,0.023348729529300703,8.0,3.0,,
-105.815,39.575,96.0,892675,13108.249767633482,87.462643241836,0.12537356758163998,1.0,8.0,0.008110100112549451,-0.001116021118624978,29.374384460802794,44.31614642586422,0.15913519257654726,104.02393376852027,2806.9700212086127,3306.5738828991234,-13.816193654081705,47.160397150640776,-249.54976805843717,2994.0,22.255617141723633,0.05414631137296912,9.0,3.0,,
-105.811,39.573,130.0,892675,12718.762650115992,87.87089317624569,0.1212910682375431,1.0,8.0,0.008110100112549451,-0.001116021118624978,29.374384460802794,44.31614642586422,0.15913519257654726,104.02393376852027,2806.9700212086127,3306.5738828991234,-13.816193654081705,47.160397150640776,-249.54976805843717,2994.0,22.255617141723633,0.05414631137296912,9.0,3.0,,
-105.81,36.212,55.2,863891,10865.351502945989,68.74179574229112,0.3125820425770889,1.0,8.0,-0.0167706563542532,-0.011186347832550183,31.30750362957101,41.90623382284848,0.08881502518463708,77.34633500647574,2779.965056057733,3287.797011795071,-18.545105609281997,6.914714553409569,-230.83763124691075,2829.0,-65.11993408203125,-0.15083074798007473,8.0,3.0,,
-105.79,42.068,37.0,916062,6540.612650331883,245.45744515031214,0.0,1.0,8.0,0.03382258013514382,0.007886035552686745,32.7774482546631,42.336878532285006,0.6413949674977548,127.3753353303074,2833.4950342565003,3320.4775519563104,-13.006666284242733,13.294049246268402,-198.44816600953095,2187.0,-3.4028234663852886e+38,-1.0,9.0,2.0,,
