index	CTD	SI	LAB	MOHO	SV	PV	GEOID	FA	DEM	BG	EMAG2_CLASS	RHO_L	RHO_C	VOLC_DIST_W	REG	GLIM	lon	lat	grid_index	heat-flow (mW/m2)
2768	27.547341794577587	0.9161933817315018	86.83339639823635	27.2120759372888	-0.0029500358719954	-0.0090442001279825	51.815817181037936	32.88998655657957	1130.0	-44.90722091817385	0.3182145279289911	3295.7037856178367	2725.231928990021	0.5438154091128369	6	8	3.087	45.378	945389	127.0
2769	26.98130651671231	0.9529196621076834	83.81532630249717	27.58045047292792	-0.0051039442161659	-0.0101236996677475	52.04012055383164	35.376538524273386	1041.0	-46.03799366554432	0.2563455078460537	3295.07237058595	2719.9965523072883	0.2927360177892325	6	8	3.283	45.183	943591	90.0
2770	25.526292644782732	0.9189168473879512	74.91171170756931	26.61335126409004	-0.0133722173870217	-0.009315148262112	51.2547189256868	6.194036339092762	201.0	-18.124615606584666	-0.053973767863179	3290.74408579898	2737.074935577738	0.0	4	5	3.933	44.033	934600	102.0
2771	28.81213626778577	0.6691204498973554	95.53834012608836	29.22541435861513	0.0113469947380438	0.008049409790844	48.938500406837946	27.139751000156803	360.0	-32.991514259499176	-0.1584409379382018	3295.814292198358	2749.485971814017	0.0	6	3	3.933	46.917	959786	73.0
2772	25.89397015455195	0.9191658696500884	80.58789269450051	28.42021339692208	-0.0067960582684482	-0.0086302614750035	51.94233729017093	12.561221686701366	1338.0	-44.87199389875613	0.039216029592726	3289.6037776396884	2733.7335111754483	0.0	4	9	4.113	44.988	941797	86.0
2773	27.337373831170392	0.6178088005137761	130.80621431888	32.280200089550604	0.0033685488792998	-0.0084031255670503	45.57663329126631	15.71707819500108	-1.0	5.967066335078684	0.0358588822838779	3331.942618282568	2820.912398282283	0.0	2	15	5.28	60.34	1080325	50.0
2774	26.021010914795397	0.78010327882391	75.92617083548694	26.409487199516395	-0.0140009513065371	-0.0068684134157193	49.89347845430324	2.764201781448256	-6.0	13.611865995789088	-0.2347975921528418	3300.471041709126	2734.561168618079	0.0	4	15	5.283	43.5	929209	57.0
2775	30.718971988713253	-0.2732391102368793	93.4141474060516	32.20854883590259	-0.0217476461624361	-0.0007505679697403	20.403735856629268	-8.098120084643295	6.0	2.9598818522766965	0.0358672066956781	3309.323993834367	2780.0014020077306	0.0	3	1	5.32	5.87	590998	52.0
2776	35.66372392912085	-0.7886752079475206	110.61057239782316	37.843202017765606	0.0306092268782651	-0.0011993146466349	20.16846278706738	-13.688751864516156	344.0	-52.33437259672976	0.0835112495069071	3305.760441386051	2855.236340415243	0.0	2	3	5.5	13.933	664757	73.0
2777	30.04423725110062	0.5017087590314107	127.57293687695692	33.318809636427304	0.0142028093565863	-0.0083225179451977	44.245814564308375	-0.2113549149448608	103.0	-9.689937853662316	0.018875707915597	3329.997197941948	2812.3396574367625	0.0	6	13	5.71	58.93	1067735	37.0
